complex_id,complex_nm,trains,station_ct,bcode,stop_lat,stop_lon,tot2007,tot2008,tot2009,tot2010,tot2011,tot2012,tot2013,tot2014,tot2015,tot2016,tot2017,avwkdy07,avwkdy08,avwkdy09,avwkdy10,avwkdy11,avwkdy12,avwkdy13,avwkdy14,avwkdy15,avwkdy16,avwkdy17,avwken07,avwken08,avwken09,avwken10,avwken11,avwken12,avwken13,avwken14,avwken15,avwken16,avwken17,srv_notes,geometry
bk145,Smith-9 Sts,F G,1,36047,40.67358,-73.995959,1313577.0,1439644.0,1465834.0,1501360.0,577571.0,0.0,926087.0,1539209.0,1636221.0,1533167.0,1484326,4097.0,4464.0,4579.0,4763.0,1834.0,0.0,2854.0,4762.0,5084.0,4861.0,4714,4956.0,5452.0,5461.0,5263.0,2068.0,0.0,3664.0,6001.0,6299.0,5391.0,5289,x,POINT (-73.99595899999998 40.67357999999988)
bk146,Sterling St,2 5,1,36047,40.662742,-73.95085,1654595.0,1684561.0,1636794.0,1743151.0,1787824.0,1803628.0,1866122.0,1785975.0,1822524.0,1805238.0,1787994,5326.0,5417.0,5315.0,5597.0,5755.0,5899.0,5915.0,5783.0,5802.0,5806.0,5795,5410.0,5420.0,5097.0,5720.0,5913.0,5932.0,6567.0,5705.0,6267.0,5869.0,5750,,POINT (-73.95084999999999 40.66274199999986)
bk147,Sutter Av,L,1,36047,40.669367,-73.901975,1001950.0,1104244.0,1168953.0,1280175.0,1303422.0,1383957.0,1449524.0,1499122.0,1453567.0,1435112.0,1394283,3265.0,3556.0,3766.0,4050.0,4201.0,4437.0,4555.0,4675.0,4727.0,4688.0,4471,3103.0,3538.0,3786.0,4527.0,4299.0,4989.0,5279.0,5625.0,4488.0,4318.0,4701,,POINT (-73.90197499999998 40.66936699999987)
bk148,Sutter Av-Rutland Rd,3,1,36047,40.664717,-73.92261,2282569.0,2335881.0,2219406.0,2317306.0,2370949.0,2288256.0,2419794.0,2467381.0,2420464.0,2035027.0,1049559,7325.0,7495.0,7259.0,7461.0,7621.0,7713.0,7831.0,8084.0,8031.0,6785.0,3449,7629.0,7651.0,6728.0,7605.0,7952.0,6469.0,7764.0,7490.0,6748.0,5547.0,3157,x,POINT (-73.92260999999999 40.66471699999987)
bk149,Union St,R,1,36047,40.677316,-73.98311,1984448.0,2071096.0,2067255.0,2126492.0,2228520.0,2148505.0,2058555.0,2065047.0,2073096.0,2024863.0,1935724,6317.0,6581.0,6591.0,6738.0,7010.0,6935.0,6528.0,6415.0,6599.0,6512.0,6395,6959.0,7205.0,7205.0,7670.0,8361.0,7627.0,7321.0,7992.0,7252.0,6713.0,5744,,POINT (-73.98310999999998 40.67731599999988)
bk150,Utica Av,A C,1,36047,40.679364,-73.930729,4171867.0,4435837.0,4235887.0,4272623.0,4437282.0,4530536.0,4726582.0,4878678.0,5060099.0,5152649.0,5271782,13367.0,14057.0,13515.0,13584.0,13977.0,14327.0,14673.0,15117.0,15674.0,16060.0,16408,14071.0,15410.0,14481.0,14866.0,16306.0,17320.0,18127.0,18822.0,19583.0,19318.0,20225,,POINT (-73.93072899999999 40.6793639999999)
bk151,Van Siclen Av,3,1,36047,40.665449,-73.889395,914388.0,958573.0,956623.0,1023416.0,1061359.0,1016466.0,1060055.0,1048755.0,304082.0,1250237.0,1078048,2937.0,3090.0,3124.0,3302.0,3415.0,3431.0,3431.0,3438.0,989.0,4194.0,3660,3039.0,3064.0,2907.0,3305.0,3529.0,2834.0,3388.0,3159.0,967.0,3205.0,2681,x,POINT (-73.88939499999998 40.66544899999988)
bk152,Van Siclen Av,C,1,36047,40.67271,-73.890358,833443.0,915167.0,869166.0,893234.0,901530.0,897528.0,941172.0,967947.0,1019100.0,1017779.0,1026358,2646.0,2903.0,2763.0,2829.0,2854.0,2864.0,2974.0,3050.0,3202.0,3224.0,3259,2919.0,3156.0,3005.0,3141.0,3232.0,3307.0,3351.0,3488.0,3718.0,3563.0,3618,,POINT (-73.89035800000001 40.67270999999988)
bk153,Van Siclen Av,J Z,1,36047,40.678024,-73.891688,717189.0,780986.0,808772.0,828566.0,886663.0,893665.0,913115.0,943663.0,966461.0,983370.0,910042,2265.0,2437.0,2550.0,2615.0,2765.0,2829.0,2883.0,2940.0,3004.0,3067.0,2900,2563.0,2878.0,2892.0,2984.0,3382.0,3393.0,3265.0,3562.0,3681.0,3663.0,3145,,POINT (-73.89168799999999 40.67802399999986)
bk154,West 8 St-New York Aquarium,F Q,1,36047,40.576127,-73.975939,772932.0,809964.0,779782.0,867792.0,814749.0,767921.0,702810.0,741345.0,789416.0,795636.0,789104,2146.0,2333.0,2302.0,2506.0,2478.0,2285.0,2069.0,2262.0,2397.0,2421.0,2404,4029.0,3753.0,3349.0,3889.0,3251.0,3427.0,3077.0,2967.0,3138.0,3175.0,3146,x,POINT (-73.97593899999998 40.57612699999986)
bk155,Wilson Av,L,1,36047,40.688764,-73.904046,931948.0,1055011.0,1067833.0,1089448.0,1093030.0,1115994.0,1243700.0,1393045.0,1407098.0,1219239.0,1471094,3036.0,3354.0,3357.0,3400.0,3532.0,3566.0,3865.0,4248.0,4437.0,3812.0,4564,2883.0,3592.0,3873.0,4074.0,3551.0,4064.0,4745.0,5689.0,5011.0,4496.0,5735,,POINT (-73.90404599999998 40.68876399999986)
bk156,Winthrop St,2 5,1,36047,40.656652,-73.9502,1936151.0,2022238.0,2006133.0,2110081.0,2173945.0,2171267.0,2275444.0,2263671.0,2241716.0,2146809.0,2148162,6581.0,6862.0,6854.0,7185.0,7409.0,7524.0,7639.0,7720.0,7541.0,7272.0,7317,4764.0,4898.0,4730.0,5146.0,5311.0,5287.0,6064.0,5481.0,5868.0,5327.0,5306,,POINT (-73.95019999999998 40.65665199999988)
bk157,York St,F,1,36047,40.701397,-73.986751,1603908.0,1855120.0,1913869.0,2041208.0,2251649.0,2344141.0,2666502.0,2760385.0,2900416.0,3286640.0,3172717,5131.0,5894.0,6077.0,6621.0,7426.0,7798.0,8629.0,8973.0,9328.0,10246.0,10373,5461.0,6370.0,6757.0,6591.0,6794.0,7260.0,8672.0,8783.0,9691.0,12521.0,9945,,POINT (-73.98675099999998 40.70139699999987)
mn001,1 Av,L,1,36061,40.730953,-73.981628,5598821.0,6201745.0,6490329.0,6936132.0,7050336.0,7296576.0,7735905.0,8111070.0,7702110.0,7660896.0,7071729,17358.0,19203.0,20006.0,21157.0,22039.0,22436.0,23467.0,24286.0,23789.0,23195.0,21823,21667.0,23737.0,25686.0,28914.0,26919.0,30928.0,32724.0,35580.0,30185.0,32170.0,28252,,POINT (-73.98162799999999 40.73095299999986)
mn002,103 St,1,1,36061,40.799446,-73.968379,4347657.0,4447213.0,4419549.0,4167100.0,4302101.0,4366343.0,4427199.0,4199559.0,4258632.0,4290142.0,4114291,13353.0,13573.0,13409.0,12968.0,13292.0,13557.0,13500.0,13318.0,13309.0,13246.0,12818,17358.0,17949.0,18408.0,15798.0,17071.0,17810.0,18130.0,14644.0,15829.0,16603.0,15650,,POINT (-73.96837899999998 40.7994459999999)
mn003,103 St,6,1,36061,40.7906,-73.947478,4402659.0,4573700.0,4631356.0,4799555.0,4901637.0,4861001.0,5038138.0,5198601.0,4031201.0,4336922.0,4402069,13897.0,14500.0,14663.0,15210.0,15673.0,15721.0,16189.0,16641.0,13057.0,13994.0,14337,15876.0,15903.0,16428.0,17051.0,16972.0,16997.0,16793.0,17608.0,13014.0,13963.0,13920,x,POINT (-73.94747799999999 40.79059999999988)
mn004,103 St,B C,1,36061,40.796092,-73.961454,1535588.0,1599818.0,1524460.0,1556919.0,1453267.0,1472319.0,1528633.0,1555514.0,1521132.0,1481660.0,1470838,4778.0,4961.0,4736.0,4782.0,4562.0,4659.0,4760.0,4832.0,4800.0,4776.0,4674,5836.0,6047.0,5789.0,6212.0,5410.0,5599.0,5799.0,5947.0,5458.0,4817.0,5191,,POINT (-73.96145399999999 40.79609199999989)
mn005,110 St,6,1,36061,40.79502,-73.94425,3521483.0,3626056.0,3668518.0,3722821.0,3771563.0,3740549.0,3841826.0,3955522.0,4209449.0,4196711.0,3734660,10973.0,11320.0,11425.0,11630.0,11836.0,11908.0,12162.0,12452.0,13409.0,13341.0,11932,13361.0,13423.0,13879.0,13986.0,14111.0,13944.0,13682.0,14381.0,14497.0,14600.0,12893,,POINT (-73.94424999999998 40.79501999999987)
mn006,116 St,2 3,1,36061,40.802098,-73.949625,3053832.0,3156704.0,3281869.0,3225207.0,3439949.0,3584234.0,3715803.0,3845140.0,3948545.0,3874037.0,3729434,9522.0,9968.0,10190.0,10227.0,10627.0,11100.0,11508.0,11787.0,12196.0,12090.0,11553,11561.0,11117.0,12545.0,11325.0,13715.0,14810.0,14410.0,15500.0,15487.0,14435.0,14583,,POINT (-73.94962499999998 40.80209799999986)
mn007,116 St,6,1,36061,40.798629,-73.941617,4585336.0,4798220.0,4849246.0,5100170.0,5253753.0,5264035.0,5347692.0,5370343.0,5324072.0,5336694.0,5066069,13994.0,14698.0,14899.0,15655.0,16206.0,16514.0,16675.0,16674.0,16702.0,16707.0,15899,18789.0,19092.0,19332.0,20475.0,21024.0,20749.0,20263.0,20611.0,19593.0,19733.0,18846,,POINT (-73.94161699999999 40.79862899999986)
mn008,116 St,B C,1,36061,40.805085,-73.954882,1682020.0,1849963.0,1838683.0,1921860.0,1944599.0,2000033.0,2122084.0,2234662.0,2246138.0,2276196.0,2253473,5331.0,5752.0,5745.0,5945.0,6153.0,6328.0,6594.0,7005.0,7215.0,7417.0,7232,5973.0,6971.0,6868.0,7521.0,7051.0,7647.0,8172.0,8287.0,7514.0,7077.0,7673,,POINT (-73.95488199999998 40.80508499999987)
mn009,116 St-Columbia University,1,1,36061,40.807722,-73.96411,4825577.0,4912623.0,4870652.0,4774192.0,4932065.0,4942022.0,5044561.0,4917691.0,4846181.0,4797152.0,4586341,15657.0,15939.0,15891.0,15808.0,16130.0,16283.0,16363.0,16460.0,16132.0,15861.0,15263,15463.0,15474.0,15195.0,13987.0,15481.0,16047.0,16166.0,13256.0,13547.0,13853.0,13115,,POINT (-73.96410999999999 40.80772199999986)
mn010,125 St,1,1,36061,40.815581,-73.958372,2358932.0,2444771.0,2402477.0,2358252.0,2438449.0,2560513.0,2649847.0,2578729.0,2555321.0,2524125.0,2438960,7126.0,7380.0,7221.0,7243.0,7468.0,7857.0,7995.0,8077.0,7991.0,7794.0,7584,10012.0,10251.0,10331.0,9423.0,9985.0,10889.0,11257.0,9469.0,9482.0,9797.0,9379,,POINT (-73.95837199999998 40.81558099999988)
mn011,125 St,2 3,1,36061,40.807754,-73.945495,4196876.0,4342867.0,4514621.0,4317843.0,4518487.0,4635697.0,4917465.0,5103216.0,5121518.0,4989981.0,5054479,13075.0,13810.0,14207.0,13878.0,14101.0,14471.0,15351.0,15744.0,15986.0,15719.0,15692,16053.0,14929.0,16460.0,14350.0,17393.0,18686.0,18547.0,20142.0,19311.0,17940.0,19660,,POINT (-73.94549499999998 40.80775399999987)
mn012,125 St,4 5 6,1,36061,40.804138,-73.937594,8295082.0,8681735.0,8710718.0,8834429.0,8868272.0,8965496.0,9290210.0,9574765.0,9586567.0,9431163.0,9088393,26282.0,27433.0,27704.0,27990.0,28341.0,28913.0,29425.0,30168.0,30277.0,30024.0,29065,29532.0,30709.0,30406.0,31536.0,30832.0,31873.0,33091.0,34840.0,34541.0,32501.0,31307,,POINT (-73.93759399999999 40.8041379999999)
mn013,125 St,A B C D,1,36061,40.811109,-73.952343,7612421.0,7986389.0,7872649.0,8003946.0,8173608.0,8427453.0,8932680.0,9342667.0,9558837.0,9603878.0,9335382,23402.0,24566.0,24404.0,24584.0,25084.0,26276.0,27395.0,28428.0,29062.0,29423.0,28680,30477.0,31392.0,30408.0,32174.0,33401.0,34011.0,35998.0,38766.0,39729.0,38587.0,37694,,POINT (-73.95234299999998 40.81110899999987)
mn014,135 St,2 3,1,36061,40.814229,-73.94077,3853829.0,3944165.0,4022802.0,4043860.0,4344677.0,4477110.0,4672352.0,4932623.0,4949583.0,4867017.0,4768474,12158.0,12505.0,12676.0,13031.0,13641.0,14120.0,14690.0,15335.0,15598.0,15446.0,15023,13918.0,13694.0,14562.0,13268.0,16289.0,17351.0,17070.0,18837.0,17916.0,16887.0,17462,,POINT (-73.94076999999999 40.81422899999986)
mn015,135 St,B C,1,36061,40.817894,-73.947649,1391512.0,1467646.0,1428140.0,1511387.0,1575802.0,1633467.0,1722204.0,1731602.0,1693561.0,1731460.0,1743984,4540.0,4791.0,4657.0,4878.0,5145.0,5409.0,5592.0,5620.0,5575.0,5785.0,5770,4360.0,4475.0,4457.0,5015.0,4985.0,5165.0,5516.0,5529.0,5036.0,4743.0,5127,,POINT (-73.94764899999998 40.81789399999986)
mn016,137 St-City College,1,1,36061,40.822008,-73.953676,4515446.0,4618524.0,4523575.0,4436971.0,4546654.0,4634498.0,4825267.0,4542044.0,4646578.0,4564432.0,4440108,14316.0,14454.0,14181.0,14158.0,14528.0,14854.0,14947.0,14768.0,14798.0,14460.0,14049,16020.0,16992.0,16791.0,15341.0,15799.0,16874.0,18805.0,14213.0,16107.0,16055.0,15844,,POINT (-73.95367599999999 40.82200799999988)
mn017,14 St /8 Av,A C E L,2,36061,40.740893,-74.00169,10985541.0,11568852.0,11129412.0,11795495.0,12415290.0,13044037.0,13903211.0,14340856.0,14763727.0,14572075.0,14153266,35018.0,36735.0,35157.0,36777.0,38802.0,40990.0,42718.0,43953.0,45253.0,44680.0,43434,38314.0,40310.0,40132.0,45247.0,47685.0,51356.0,55956.0,58298.0,59900.0,58605.0,57625,,POINT (-74.00168999999998 40.74089299999989)
mn018,14 St /6 Av,F M 1 2 3 L,3,36061,40.737826,-74.000201,14761349.0,15304268.0,15220076.0,15029178.0,15199211.0,15487097.0,15844699.0,16215866.0,16121318.0,16118952.0,15187056,46877.0,48540.0,47932.0,47204.0,47831.0,49237.0,49316.0,49990.0,50335.0,50692.0,48565,52363.0,53593.0,55726.0,56113.0,56932.0,58546.0,60933.0,64712.0,61431.0,59127.0,52840,,POINT (-74.00020099999999 40.73782599999988)
mn019,14 St-Union Sq,L N Q R W 4 5 6,3,36061,40.734673,-73.989951,33744169.0,35545653.0,34245245.0,34730692.0,34927178.0,34639575.0,35309414.0,35677468.0,35320623.0,34289822.0,34557551,104501.0,109272.0,105118.0,106380.0,107352.0,108000.0,108158.0,109472.0,108440.0,106718.0,107141,132323.0,141077.0,138618.0,142748.0,143239.0,140855.0,144163.0,144539.0,143123.0,130777.0,135996,,POINT (-73.98995099999999 40.73467299999989)
mn020,145 St,1,1,36061,40.826551,-73.95036,3166049.0,3191262.0,3128091.0,3115174.0,3138419.0,3289827.0,3274106.0,3364151.0,3338110.0,3328994.0,3208921,9422.0,9487.0,9382.0,9417.0,9510.0,9952.0,9931.0,10099.0,10112.0,10039.0,9863,14068.0,14020.0,13469.0,13077.0,13300.0,14616.0,13589.0,14487.0,13951.0,14015.0,12936,,POINT (-73.95035999999999 40.8265509999999)
mn021,145 St,3,1,36061,40.820421,-73.936245,790639.0,826061.0,878906.0,873390.0,981914.0,1014623.0,1073259.0,1114674.0,1137484.0,1086105.0,1093045,2693.0,2777.0,2848.0,2873.0,3136.0,3273.0,3426.0,3631.0,3664.0,3590.0,3540,1938.0,2118.0,2807.0,2580.0,3413.0,3594.0,3685.0,3495.0,3738.0,3133.0,3561,,POINT (-73.936245 40.8204209999999)
mn022,145 St,A B C D,1,36061,40.824783,-73.944216,6176544.0,6602419.0,6446603.0,6694537.0,6948193.0,7048936.0,7432177.0,7778992.0,7923696.0,7949593.0,7714122,19170.0,20476.0,20126.0,20730.0,21576.0,22125.0,22879.0,23805.0,24307.0,24604.0,23932,23810.0,25126.0,24200.0,26068.0,27122.0,27736.0,29522.0,31573.0,31882.0,30729.0,29988,,POINT (-73.94421599999998 40.8247829999999)
mn023,155 St,B D,1,36061,40.830135,-73.938209,1181067.0,1199549.0,1199677.0,1241223.0,1248295.0,1257551.0,1281168.0,1299098.0,1306282.0,1308981.0,1212240,3718.0,3735.0,3728.0,3823.0,3845.0,3947.0,3948.0,4022.0,4038.0,4052.0,3804,4263.0,4452.0,4547.0,4874.0,4979.0,4906.0,5014.0,4998.0,5059.0,4996.0,4448,,POINT (-73.93820899999999 40.83013499999988)
mn024,155 St,C,1,36061,40.830518,-73.941514,726080.0,739611.0,710556.0,735801.0,792465.0,798881.0,822333.0,852716.0,842826.0,881431.0,887427,2264.0,2321.0,2221.0,2279.0,2455.0,2490.0,2529.0,2586.0,2596.0,2733.0,2715,2746.0,2678.0,2652.0,2853.0,3112.0,3212.0,3277.0,3563.0,3326.0,3368.0,3609,,POINT (-73.94151399999998 40.83051799999986)
mn025,157 St,1,1,36061,40.834041,-73.94489,3213412.0,3255229.0,3251747.0,3238373.0,3259408.0,3381015.0,3458058.0,3481873.0,3516545.0,3542519.0,3488053,9706.0,9815.0,9843.0,9899.0,9972.0,10331.0,10677.0,10822.0,10918.0,10928.0,10802,13614.0,13661.0,13597.0,13108.0,13380.0,14552.0,13471.0,13190.0,13403.0,13735.0,13683,,POINT (-73.94488999999999 40.83404099999988)
mn026,163 St-Amsterdam Av,C,1,36061,40.836013,-73.939892,1162204.0,1167101.0,1142625.0,1193933.0,1221336.0,1230018.0,1317493.0,1390615.0,1395260.0,1450668.0,1437340,3587.0,3600.0,3525.0,3663.0,3772.0,3849.0,4080.0,4271.0,4340.0,4513.0,4436,4572.0,4516.0,4479.0,4796.0,4845.0,4881.0,5100.0,5553.0,5302.0,5471.0,5669,,POINT (-73.93989199999999 40.83601299999988)
mn027,168 St,A C 1,2,36061,40.840719,-73.939561,7068332.0,7703324.0,7532891.0,7325739.0,7500154.0,7503282.0,7884456.0,8090476.0,8009233.0,8217661.0,7945871,22377.0,23458.0,23592.0,23572.0,24019.0,24580.0,25041.0,25659.0,25845.0,25879.0,25589,25381.0,31787.0,28040.0,24663.0,25915.0,24960.0,27877.0,28757.0,26334.0,29950.0,26637,,POINT (-73.93956099999998 40.84071899999989)
mn028,175 St,A,1,36061,40.847391,-73.939704,3754654.0,3606024.0,3500536.0,3783719.0,4029936.0,4028015.0,4154792.0,4187473.0,4197373.0,4049645.0,4112450,12325.0,12402.0,11834.0,12078.0,12737.0,12914.0,13309.0,13460.0,13224.0,13377.0,13217,11234.0,7739.0,8813.0,12985.0,14622.0,14568.0,13982.0,13877.0,15221.0,11504.0,13754,,POINT (-73.93970399999999 40.8473909999999)
mn029,18 St,1,1,36061,40.74104,-73.997871,2427699.0,2457457.0,2407729.0,2435685.0,2497134.0,2533877.0,2585522.0,2622558.0,2676304.0,2687128.0,2594336,8010.0,8076.0,7846.0,7968.0,8199.0,8437.0,8505.0,8638.0,8800.0,8903.0,8680,7209.0,7323.0,7624.0,7658.0,7753.0,7867.0,7818.0,7883.0,8145.0,7759.0,7274,,POINT (-73.99787099999999 40.74103999999987)
mn030,181 St,1,1,36061,40.849505,-73.933596,3583169.0,3764024.0,3551740.0,3429260.0,3171483.0,3496979.0,3608658.0,3751020.0,3779275.0,3772385.0,3742446,10819.0,11133.0,10604.0,10803.0,10370.0,10978.0,11228.0,11673.0,11850.0,11578.0,11693,15204.0,16859.0,15542.0,12292.0,9742.0,13682.0,13652.0,14173.0,13860.0,14919.0,14196,,POINT (-73.93359599999998 40.84950499999989)
mn031,181 St,A,1,36061,40.851695,-73.937969,3040302.0,2876719.0,2877894.0,3106184.0,3245786.0,3242555.0,3309493.0,3456161.0,3628174.0,3459170.0,3453621,9795.0,9772.0,9585.0,9723.0,10044.0,10223.0,10404.0,10861.0,11237.0,11294.0,10981,9967.0,6753.0,7966.0,11633.0,12852.0,12549.0,12103.0,12667.0,14129.0,10509.0,12101,,POINT (-73.93796899999998 40.85169499999989)
mn032,190 St,A,1,36061,40.859022,-73.93418,1242833.0,1175432.0,1177378.0,1287568.0,1445656.0,1473807.0,1472564.0,1458911.0,1530460.0,1460194.0,1494996,4007.0,3993.0,3891.0,3988.0,4425.0,4592.0,4546.0,4549.0,4683.0,4748.0,4719,4087.0,2788.0,3420.0,5066.0,5996.0,5974.0,5798.0,5531.0,6230.0,4546.0,5410,,POINT (-73.93417999999998 40.85902199999987)
mn033,191 St,1,1,36061,40.855225,-73.929412,2441749.0,2562177.0,2432768.0,2344317.0,2318562.0,2512719.0,2598961.0,2700904.0,2713440.0,2730419.0,2657964,7648.0,7880.0,7532.0,7561.0,7686.0,8042.0,8258.0,8580.0,8619.0,8545.0,8419,9059.0,10050.0,9395.0,7603.0,6654.0,9138.0,9028.0,9380.0,9434.0,10023.0,9547,,POINT (-73.92941199999999 40.85522499999988)
mn034,2 Av,F,1,36061,40.723402,-73.989938,5501841.0,5845342.0,5734200.0,5627896.0,5728217.0,5706955.0,5999079.0,5772265.0,5847710.0,5772537.0,5372036,16637.0,17552.0,17310.0,17090.0,17364.0,17540.0,17801.0,17183.0,17355.0,17059.0,16675,23335.0,25036.0,24413.0,23523.0,24518.0,24235.0,27022.0,25696.0,26503.0,26234.0,20998,,POINT (-73.98993799999998 40.72340199999988)
mn035,207 St,1,1,36061,40.864621,-73.918822,1711716.0,1907159.0,1919631.0,1875395.0,2054287.0,2205288.0,1966949.0,2049587.0,2090297.0,2148169.0,2097830,5189.0,5640.0,5746.0,5917.0,6745.0,6954.0,6098.0,6336.0,6514.0,6562.0,6524,7164.0,8554.0,8332.0,6687.0,6178.0,8484.0,7565.0,7954.0,7858.0,8673.0,8116,,POINT (-73.91882199999999 40.8646209999999)
mn036,215 St,1,1,36061,40.869444,-73.915279,474222.0,597454.0,635361.0,582955.0,583486.0,599790.0,638224.0,626312.0,615177.0,636441.0,617727,1444.0,1824.0,1979.0,1949.0,2006.0,1996.0,2078.0,2057.0,2012.0,2001.0,1988,1976.0,2448.0,2443.0,1610.0,1363.0,1858.0,2023.0,1893.0,1910.0,2342.0,2108,,POINT (-73.915279 40.86944399999987)
mn037,23 St,1,1,36061,40.744081,-73.995657,4658455.0,4615267.0,4516335.0,4517687.0,4622230.0,4654520.0,4818903.0,4883773.0,4884678.0,4703374.0,4557216,14948.0,14766.0,14338.0,14379.0,14663.0,14931.0,15283.0,15542.0,15451.0,15062.0,14763,15805.0,15588.0,15997.0,15992.0,16730.0,16990.0,17138.0,17167.0,17640.0,15941.0,14948,,POINT (-73.99565699999998 40.74408099999987)
mn038,23 St,6,1,36061,40.739864,-73.986599,9049048.0,9239171.0,8914123.0,8925824.0,8999142.0,8901705.0,9200337.0,9033835.0,8627481.0,8539378.0,8265227,31527.0,32018.0,30908.0,30929.0,31206.0,31053.0,31777.0,31212.0,29972.0,29452.0,28479,19130.0,19699.0,19545.0,20088.0,20183.0,21335.0,20735.0,20246.0,18388.0,19249.0,19273,,POINT (-73.98659899999998 40.73986399999989)
mn039,23 St,C E,1,36061,40.745906,-73.998041,6785651.0,7060491.0,6819642.0,6707382.0,7001778.0,7155940.0,7629811.0,7923005.0,7844508.0,7543246.0,7410618,21799.0,22749.0,22061.0,21934.0,22900.0,23572.0,24782.0,25620.0,25731.0,24569.0,24161,22834.0,23020.0,22090.0,20847.0,21867.0,23119.0,24391.0,25870.0,23887.0,23549.0,23444,,POINT (-73.99804099999999 40.74590599999988)
mn040,23 St,F M,1,36061,40.742878,-73.992821,7512297.0,7565129.0,7161707.0,7394628.0,7911886.0,8078511.0,8446249.0,8678810.0,8942154.0,8989195.0,8636801,25706.0,25917.0,24407.0,25100.0,27049.0,27977.0,28749.0,29327.0,30652.0,31078.0,30758,18030.0,17500.0,17603.0,18900.0,19493.0,20120.0,20880.0,22545.0,21257.0,19973.0,15508,,POINT (-73.99282100000001 40.74287799999988)
mn041,23 St,R W,1,36061,40.741303,-73.989344,5636909.0,5889298.0,5736345.0,5998303.0,6659479.0,6805210.0,6905704.0,7348879.0,7965410.0,8151328.0,7651650,18853.0,19695.0,19065.0,20007.0,22080.0,22981.0,22760.0,24060.0,25973.0,26693.0,25007,15588.0,15925.0,16400.0,17051.0,19543.0,19597.0,20605.0,22743.0,25157.0,24898.0,24108,,POINT (-73.98934399999999 40.74130299999987)
mn042,28 St,1,1,36061,40.747215,-73.993365,3585713.0,3680019.0,3783842.0,3941656.0,4093901.0,4346501.0,4548738.0,4666347.0,4665377.0,4544976.0,4348170,12388.0,12601.0,12752.0,13179.0,13634.0,14597.0,15149.0,15568.0,15620.0,15253.0,14740,8045.0,8547.0,9932.0,10974.0,11675.0,12833.0,12732.0,13004.0,12742.0,12098.0,11152,,POINT (-73.99336499999998 40.74721499999987)
mn043,28 St,6,1,36061,40.74307,-73.984264,6593781.0,6751198.0,6548905.0,6621732.0,6741400.0,6688570.0,7076992.0,7107083.0,7214293.0,7161164.0,6836061,22323.0,22750.0,22042.0,22274.0,22794.0,22715.0,23696.0,23856.0,24470.0,24130.0,23081,16854.0,17305.0,17263.0,17775.0,17723.0,18664.0,19269.0,19026.0,18121.0,18646.0,17989,,POINT (-73.98426399999998 40.74306999999988)
mn044,28 St,R W,1,36061,40.745494,-73.988691,2951768.0,3011248.0,2931184.0,3044555.0,3297714.0,3413315.0,3520209.0,3796977.0,4083143.0,4205109.0,4065263,9719.0,9965.0,9657.0,10003.0,10894.0,11502.0,11607.0,12407.0,13271.0,13680.0,13256,8861.0,8605.0,8700.0,9259.0,9803.0,9883.0,10400.0,11795.0,13006.0,13195.0,12887,,POINT (-73.98869099999999 40.74549399999988)
mn045,3 Av,L,1,36061,40.732849,-73.986122,1733892.0,1825033.0,1886833.0,2060364.0,2048408.0,2182023.0,2310062.0,2473561.0,2386533.0,2449392.0,2319152,5241.0,5605.0,5815.0,6123.0,6278.0,6532.0,6803.0,7193.0,7140.0,7179.0,6934,7370.0,7206.0,7472.0,9385.0,8445.0,10073.0,10761.0,11875.0,10481.0,11420.0,10336,,POINT (-73.98612199999998 40.7328489999999)
mn046,33 St,6,1,36061,40.746081,-73.982076,9261797.0,9483622.0,8958763.0,9090245.0,9220240.0,9374676.0,9756409.0,9798598.0,9701723.0,9577123.0,8916102,31292.0,31883.0,30129.0,30497.0,31181.0,31877.0,32783.0,32863.0,32809.0,32153.0,30040,23930.0,24648.0,23709.0,24751.0,24125.0,25926.0,26004.0,26363.0,24782.0,25391.0,23708,,POINT (-73.98207599999999 40.74608099999988)
mn047,34 St-Herald Square,B D F M N Q R W,2,36061,40.749719,-73.987823,38564625.0,39040943.0,36945680.0,37769752.0,37731386.0,37154138.0,38213448.0,39285568.0,39541865.0,39000352.0,39672507,124651.0,126117.0,119202.0,120764.0,121081.0,121120.0,122517.0,125355.0,126776.0,125682.0,127664,125551.0,124795.0,120579.0,128763.0,127682.0,125297.0,128250.0,134816.0,132961.0,126221.0,132429,,POINT (-73.98782299999999 40.74971899999987)
mn048,34 St-Penn Station,1 2 3,1,36061,40.750373,-73.991057,27804027.0,28343889.0,27196195.0,26892243.0,26758623.0,27010176.0,27730331.0,28638643.0,28309160.0,27741367.0,26034238,91169.0,92750.0,88520.0,87736.0,87482.0,88929.0,90042.0,92693.0,92176.0,90524.0,85585,84381.0,84940.0,85188.0,83359.0,82935.0,87177.0,87791.0,92317.0,88770.0,84702.0,78533,,POINT (-73.99105699999998 40.75037299999988)
mn049,34 St-Penn Station,A C E,1,36061,40.752287,-73.993391,25262174.0,26013432.0,24182097.0,24265016.0,24751771.0,24851746.0,25726374.0,26493571.0,26147434.0,25183869.0,24366500,83450.0,85542.0,79875.0,80009.0,81585.0,82511.0,83717.0,85634.0,84778.0,82584.0,78904,73756.0,76132.0,70183.0,71387.0,73738.0,76888.0,80788.0,86057.0,83698.0,74992.0,78878,,POINT (-73.99339099999999 40.7522869999999)
